Seed,GeneratorSeed,Rank,Budget,IsPrimarySetting,ActualEntryRate,ActualBlockRate,ActualSliceRate,ActualTotalRate,NRE,MPSNR,MSSIM,SAMdeg,DetectionPrecision,DetectionRecall,DetectionF1,MaskPrecision,MaskRecall,MaskF1,LevelMacroF1,LevelF1Entry,LevelF1Block,LevelF1Slice,SelectedFraction,rESS,Iterations,FinalRelChange,ToleranceMet,MaskAgreementToBudget80,SelectedFractionDiffToBudget80,rESSDiffToBudget80,OutOfRangeFraction,RuntimeSec
20280003,20284003,105,320,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,1.9563801112742,8.21190387013476,0.0855724528981546,64.1665239385575,0.605103257602283,0.439272298696363,0.509022060718555,0.594130264927066,0.465422378247853,0.521959003495651,0.41106848708125,0.1549665658344,0.286976495363609,0.791262400045741,0.193584701389942,0.806802320806364,320,0.000242581618668309,0,1,0,0,0.222059675790731,784.4880383
20280004,20284004,25,80,1,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.376590720843909,26.5880168562509,0.701246519844102,19.8423714444212,0.954278809913155,0.999461679105596,0.976347787284392,0.98023304533213,0.999964631477985,0.990000531176342,0.955499181846569,0.885346852111996,0.981814891618343,0.999335801809367,0.252100231578049,0.748403801592305,80,0.0027626902443626,0,1,0,0,0.0275606322057039,197.5797658
20280004,20284004,25,160,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.45579825564875,27.0773382540566,0.718330268385474,23.7142464757331,0.955652573002123,0.998590054851182,0.976649615243679,0.98023304533213,0.999964631477985,0.990000531176342,0.95606757353445,0.887652224383847,0.982332842129127,0.998217654090377,0.252100231578049,0.748403801592305,160,0.00153198325159416,0,1,0,0,0.0314488086885619,373.2615518
20280004,20284004,25,320,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.535903161787552,27.471573878034,0.731001300450929,27.3280740478747,0.95669958262511,0.997724425261517,0.976781432658232,0.98023304533213,0.999964631477985,0.990000531176342,0.956412270221167,0.889353700705159,0.982776129448923,0.997106980509419,0.252100231578049,0.748403801592305,320,0.00078838773439254,0,1,0,0,0.0347281150447512,752.387816
20280004,20284004,30,80,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.344254938201087,26.8184278749924,0.722740491596424,18.3256366472445,0.959700049492985,0.99966669663999,0.979275758492206,0.979636890275416,0.999947846416689,0.989688171003113,0.959289036666471,0.8944157037442,0.98385592773683,0.999595478518383,0.252249412166262,0.748254919333427,80,0.00267628538177434,0,1,0,0,0.0263215592763956,196.3614805
20280004,20284004,30,160,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.419440969818598,27.1516419699315,0.73684335580159,22.063980080468,0.960994889236026,0.999035458441987,0.979646025242091,0.979636890275416,0.999947846416689,0.989688171003113,0.959936610097932,0.896583894728849,0.98443665867601,0.998789276888938,0.252249412166262,0.748254919333427,160,0.00146987555228821,0,1,0,0,0.0306246859356038,375.334242
20280004,20284004,30,320,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.499538841208627,27.6100715337304,0.74970983253414,25.6161645547998,0.962137922507993,0.998338278931751,0.979903879420923,0.979636890275416,0.999947846416689,0.989688171003113,0.960377897054271,0.898358758247984,0.984882790705913,0.997892142208916,0.252249412166262,0.748254919333427,320,0.000811970877966846,0,1,0,0,0.0338558456272755,741.0700589
20280004,20284004,61,80,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,1.0171627873604,13.7279517077747,0.226068199481791,43.682924640988,0.947541495654375,0.843802415849894,0.892668122537985,0.938840165228087,0.827302700596469,0.879549462448512,0.842688007614435,0.662772365282775,0.905968504025125,0.959323153535405,0.21776632660801,0.782669048781721,80,0.00194727374514128,0,1,0,0,0.129202685309845,200.8535363
20280004,20284004,61,160,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,1.02997339471375,13.6384324165576,0.226180835771352,43.8706698451976,0.948995615955543,0.841908701255882,0.89225053382049,0.938840165228087,0.827302700596469,0.879549462448512,0.842273680994793,0.664530041039416,0.904106867158763,0.958184134786199,0.21776632660801,0.782669048781721,160,0.000990014856959909,0,1,0,0,0.129852739352624,385.8504783
20280004,20284004,61,320,0,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,1.03996454051668,13.5695739995266,0.226214923979644,44.0125566782009,0.950140334729338,0.840354884153104,0.891881824090018,0.938840165228087,0.827302700596469,0.879549462448512,0.841964222634842,0.665891471658298,0.902865636281045,0.957135559965183,0.21776632660801,0.782669048781721,320,0.000523144185332961,0,1,0,0,0.130375686201077,740.2333356
