Rank,TotalUpdate,N,ObjectiveNormMean,ObjectiveNormSD,NREMean,NRESD,RelativeUpdateMean,RelativeUpdateSD,RankBoundMean,RankBoundSD
25,118,10,0.496344717646521,0.0154197998321615,0.413344420740619,0.00530937679391105,0.00187418962406581,7.02013644632089e-05,0.00033062690260726,1.23782083949512e-05
25,119,10,0.496059513521557,0.0154179777313016,0.414231764858496,0.00531829592574377,0.00186081899302998,6.98172252276019e-05,0.000328268874412539,1.23105286512001e-05
25,120,10,0.495778057821824,0.0154160675054501,0.415112367984447,0.00532712469593767,0.00184765805038109,6.94353815285996e-05,0.000325947817906357,1.2243251891162e-05
25,121,10,0.495500269733608,0.0154140719225797,0.415986340154866,0.00533587425842652,0.00183470111601308,6.90552393963823e-05,0.000323662731709952,1.2176273381342e-05
25,122,10,0.495226071031344,0.0154119935876111,0.416853788728915,0.00534455544492854,0.00182194272870977,6.86762812836389e-05,0.000321412653032923,1.2109501864098e-05
25,123,10,0.49495538596634,0.0154098349503039,0.417714818464863,0.00535317876670464,0.0018093776446678,6.82980691386423e-05,0.000319196657413658,1.20428601005005e-05
25,124,10,0.494688141158998,0.0154075983146287,0.418569531595133,0.0053617544176627,0.00179700083457749,6.79202452188171e-05,0.000317013858205348,1.19762850145666e-05
25,125,10,0.494424265494761,0.0154052858492246,0.419418027900077,0.00537029227866834,0.00178480747935383,6.75425308954738e-05,0.000314863405823834,1.19097274830816e-05
25,126,10,0.494163690024015,0.0154028995985702,0.420260404780477,0.00537880192291187,0.00177279296464476,6.71647237307155e-05,0.000312744486779753,1.18431518205651e-05
25,127,10,0.493906347866117,0.0154004414945392,0.421096757328745,0.00538729262217355,0.00176095287426828,6.67866931205717e-05,0.000310656322521679,1.17765350112567e-05
25,128,10,0.493652174117687,0.0153979133680507,0.421927178398743,0.00539577335382765,0.00174928298274371,6.64083747977913e-05,0.000308598168119463,1.17098657398797e-05
25,129,10,0.493401105765259,0.0153953169605648,0.422751758674191,0.00540425280842671,0.00173777924708874,6.60297644773453e-05,0.00030656931081802,1.16431432711148e-05
25,130,10,0.493153081602321,0.0153926539352101,0.423570586735555,0.00541273939771224,0.00172643779805333,6.56509109099502e-05,0.00030456906849175,1.15763762245893e-05
25,131,10,0.492908042150758,0.015389925887368,0.424383749125349,0.00542124126290455,0.0017152549309563,6.52719085871254e-05,0.000302596788028857,1.15095812883424e-05
25,132,10,0.492665929586657,0.0153871343545733,0.425191330411764,0.0054297662831339,0.00170422709628093,6.48928903170335e-05,0.000300651843673116,1.14427819094451e-05
25,133,10,0.492426687670377,0.0153842808256177,0.425993413250549,0.00543832208388469,0.00169335089017402,6.45140198647578e-05,0.000298733635348606,1.13760069959415e-05
25,134,10,0.492190261680799,0.0153813667487734,0.426790078445057,0.00544691604533759,0.00168262304497885,6.41354848254204e-05,0.000296841586990391,1.13092896598243e-05
25,135,10,0.491956598353595,0.0153783935390817,0.42758140500441,0.00545555531050539,0.0016720404199171,6.37574898734096e-05,0.000294975144901446,1.12426660263189e-05
25,136,10,0.491725645823358,0.015375362584668,0.428367470199712,0.00546424679307304,0.00166159999201879,6.33802505068716e-05,0.000293133776153323,1.11761741305012e-05
25,137,10,0.491497353569417,0.0153722752520741,0.429148349618275,0.00547299718486535,0.00165129884738331,6.30039873835008e-05,0.000291316967045189,1.1109852918195e-05
25,138,10,0.491271672365129,0.015369132890609,0.429924117215826,0.00548181296287972,0.00164113417283852,6.26289213215596e-05,0.000289524221633066,1.10437413641904e-05
25,139,10,0.491048554230451,0.015365936835744,0.430694845366672,0.00549070039583573,0.00163110324804971,6.22552690188652e-05,0.000287755060338399,1.09778777170936e-05
25,140,10,0.490827952387583,0.015362688411584,0.431460604911833,0.00549966555020618,0.00162120343811571,6.18832395226982e-05,0.00028600901864253,1.09122988766213e-05
25,141,10,0.490609821219453,0.0153593889324684,0.432221465205132,0.00550871429570862,0.00161143218667619,6.15130314642168e-05,0.000284285645871332,1.08470399057411e-05
25,142,10,0.490394116230858,0.0153560397037568,0.432977494157285,0.00551785231024825,0.00160178700954243,6.11448310530522e-05,0.000282584504072145,1.07821336768957e-05
25,143,10,0.490180794012034,0.0153526420218709,0.433728758278006,0.00552708508431554,0.0015922654888533,6.07788108108669e-05,0.000280905166983345,1.07176106485721e-05
25,144,10,0.489969812204471,0.0153491971736634,0.434475322716183,0.00553641792485298,0.00158286526774985,6.04151290066715e-05,0.000279247219095374,1.06534987656542e-05
25,145,10,0.489761129468774,0.015345706435196,0.43521725129817,0.00554585595861522,0.00157358404555499,6.00539297424016e-05,0.000277610254800826,1.05898234744773e-05
25,146,10,0.489554705454394,0.0153421710700055,0.435954606564267,0.00555540413505574,0.00156441957343958,5.96953436242457e-05,0.000275993877630338,1.05266078412061e-05
25,147,10,0.489350500771063,0.0153385923269433,0.436687449803448,0.00556506722878097,0.00155536965055332,5.93394889442299e-05,0.000274397699570429,1.0463872760222e-05
25,148,10,0.489148476961768,0.0153349714376673,0.437415841086412,0.00557484984161842,0.00154643212059696,5.89864732870693e-05,0.000272821340459172,1.04016372375276e-05
25,149,10,0.488948596477126,0.0153313096138724,0.438139839297047,0.00558475640435062,0.00153760486881265,5.86363954707015e-05,0.00027126442745561,1.03399187330152e-05
25,150,10,0.488750822651021,0.0153276080443319,0.438859502162376,0.00559479117816978,0.00152888581936998,5.82893477238867e-05,0.00026972659457894,1.02787335445565e-05
25,151,10,0.488555119677371,0.0153238678918304,0.439574886281085,0.00560495825591012,0.00152027293312799,5.79454180024833e-05,0.000268207482314011,1.02180972165591e-05
25,152,10,0.488361452587916,0.0153200902900555,0.440286047150702,0.00561526156311525,0.00151176420575537,5.76046923463571e-05,0.000266706737279984,1.01580249556941e-05
25,153,10,0.488169787230924,0.0153162763405162,0.440993039193537,0.0056257048589975,0.00150335766619472,5.72672571820454e-05,0.000265224011959669,1.00985320370591e-05
25,154,10,0.48798009025069,0.0153124271095516,0.441695915781451,0.00563629173734474,0.00149505137545863,5.69332014823446e-05,0.000263758964487381,1.00396341851074e-05
25,155,10,0.487792329067761,0.0153085436254848,0.442394729259554,0.00564702562742673,0.00148684342574757,5.66026187021565e-05,0.000262311258493555,9.98134791511255e-06
25,156,10,0.48760647185978,0.0153046268759753,0.443089530968914,0.00565790979495005,0.00147873193988052,5.62756084207334e-05,0.000260880563004508,9.92369082284411e-06
25,157,10,0.487422487542866,0.0153006778056194,0.443780371268356,0.00566894734310601,0.00147071507102868,5.59522776334353e-05,0.000259466552395671,9.86668181242157e-06
25,158,10,0.487240345753457,0.0152966973138383,0.444467299555441,0.00568014121375162,0.00146279100274082,5.56327416504708e-05,0.000258068906396249,9.81034125483952e-06
25,159,10,0.487060016830539,0.0152926862530931,0.445150364286708,0.00569149418875707,0.00145495794924585,5.53171245759947e-05,0.000256687310142773,9.75469107247134e-06
25,160,10,0.486881471798185,0.0152886454274576,0.445829612997235,0.00570300889154975,0.00144721415601312,5.50055593574531e-05,0.000255321454278124,9.69975474776177e-06
25,161,10,0.486704682348352,0.0152845755915774,0.446505092319626,0.00571468778887631,0.00143955790054555,5.46981874114957e-05,0.000253971035091613,9.64555725722803e-06
25,162,10,0.486529620823879,0.0152804774500321,0.447176848002461,0.0057265331928014,0.00143198749337458,5.43951578488013e-05,0.000252635754694667,9.59212493470563e-06
25,163,10,0.486356260201626,0.015276351657117,0.447844924928292,0.00573854726295338,0.00142450127921876,5.40966263347515e-05,0.000251315321225376,9.53948527035801e-06
25,164,10,0.486184574075736,0.0152721988170507,0.448509367131249,0.00575073200902348,0.0014170976382625,5.3802753635675e-05,0.000250009449074229,9.48766665421699e-06
25,165,10,0.486014536640972,0.0152680194846084,0.449170217814298,0.00576308929351926,0.00140977498750555,5.35137039102543e-05,0.000248717859122324,9.43669807476836e-06
25,166,10,0.48584612267613,0.0152638141661733,0.449827519366211,0.00577562083476764,0.00140253178213042,5.32296428133135e-05,0.000247440278982754,9.38660878443887e-06
25,167,10,0.4856793075275,0.0152595833211923,0.450481313378295,0.00578832821015889,0.00139536651683315,5.29507354825832e-05,0.000246176443235494,9.33742794443732e-06
25,168,10,0.485514067092402,0.0152553273640154,0.451131640660901,0.00580121285961912,0.00138827772706262,5.26771444802649e-05,0.00024492609364618,9.28918426161995e-06
25,169,10,0.485350377802794,0.0152510466660885,0.451778541259772,0.00581427608929462,0.00138126399011682,5.24090277580483e-05,0.000243688979359624,9.24190562948984e-06
25,170,10,0.485188216608988,0.0152467415584686,0.452422054472228,0.00582751907542903,0.00137432392604886,5.21465367088801e-05,0.000242464857059774,9.1956187844977e-06
25,171,10,0.485027560963495,0.0152424123346202,0.453062218863226,0.00584094286841175,0.00136745619834234,5.18898143610487e-05,0.000241253491088979,9.15034898744279e-06
25,172,10,0.484868388805061,0.0152380592534511,0.45369907228129,0.00585454839697424,0.00136065951432453,5.1638993759798e-05,0.000240054653520985,9.10611973795375e-06
25,173,10,0.48471067854291,0.0152336825425407,0.454332651874343,0.00586833647250958,0.00135393262529509,5.1394196571071e-05,0.000238868124183755,9.0629525281498e-06
25,174,10,0.48455440904127,0.0152292824015142,0.454962994105407,0.00588230779348995,0.00134727432635834,5.11555319304714e-05,0.000237693690629973,9.02086663955535e-06
25,175,10,0.484399559604213,0.0152248590055131,0.455590134768204,0.00589646294995662,0.00134068345595767,5.0923095548841e-05,0.000236531148055004,8.9798789852815e-06
25,176,10,0.484246109960874,0.0152204125087148,0.456214109002614,0.00591080242805718,0.00133415889512006,5.06969690758197e-05,0.000235380299163706,8.94000399771258e-06
25,177,10,0.484094040251082,0.0152159430478556,0.456834951310007,0.00592532661460523,0.00132769956642778,5.04772197129196e-05,0.000234240953989098,8.90125356020571e-06
25,178,10,0.483943331011449,0.0152114507457142,0.457452695568418,0.00594003580163904,0.00132130443274169,5.02639000601736e-05,0.000233112929667215,8.86363697999207e-06
25,179,10,0.483793963161968,0.0152069357145138,0.458067375047547,0.00595493019095683,0.0013149724957063,5.00570481741479e-05,0.000231996050173449,8.82716099836164e-06
25,180,10,0.483645917993131,0.0152023980592105,0.458679022423574,0.00597000989860745,0.00130870279407134,4.98566878109586e-05,0.000230890146026511,8.791829833482e-06
25,181,10,0.4834991771536,0.0151978378806344,0.459287669793765,0.00598527495931718,0.00130249440186634,4.96628288252199e-05,0.000229795053966471,8.75764525072413e-06
25,182,10,0.483353722638457,0.0151932552784571,0.459893348690844,0.00600072533083515,0.00129634642646621,4.94754676951872e-05,0.00022871061661355,8.72460665524884e-06
25,183,10,0.483209536778021,0.0151886503539657,0.460496090097121,0.00601636089818127,0.00129025800658464,4.92945881443893e-05,0.000227636682114188,8.6927112016154e-06
25,184,10,0.483066602227257,0.0151840232126242,0.461095924458355,0.00603218147778229,0.00128422831023057,4.91201618319881e-05,0.000226573103780587,8.66195391551496e-06
25,185,10,0.482924901955756,0.0151793739664114,0.46169288169733,0.00604818682148384,0.00127825653265986,4.89521490861096e-05,0.000225519739729406,8.63232782308571e-06
25,186,10,0.482784419238284,0.0151747027359264,0.462286991227129,0.00606437662042713,0.0012723418943511,4.87904996576122e-05,0.000224476452524712,8.60382408383645e-06
25,187,10,0.482645137645883,0.0151700096522572,0.462878281964111,0.00608075050878136,0.00126648363903007,4.86351534748785e-05,0.000223443108829521,8.57643212375219e-06
25,188,10,0.482507041037501,0.0151652948586102,0.463466782340544,0.00609730806732376,0.00126068103176361,4.84860413837819e-05,0.000222419579069574,8.55013976578907e-06
25,189,10,0.482370113552135,0.0151605585117039,0.464052520316921,0.00611404882686071,0.00125493335713926,4.83430858601564e-05,0.000221405737112236,8.5249333555213e-06
25,190,10,0.48223433960145,0.0151558007829288,0.464635523393934,0.00613097227148509,0.00124923991754286,4.82062016855089e-05,0.000220401459962698,8.50079788030794e-06
25,191,10,0.482099703862859,0.0151510218592803,0.465215818624093,0.00614807784166547,0.00124360003154297,4.80752965794616e-05,0.000219406627479011,8.47771708083068e-06
25,192,10,0.481966191273025,0.0151462219440719,0.465793432623014,0.00616536493716443,0.00123801303238745,4.7950271784913e-05,0.000218421122106889,8.45567355429521e-06
25,193,10,0.481833787021764,0.0151414012574366,0.466368391580341,0.00618283291978376,0.00123247826661408,4.78310226043992e-05,0.000217444828634672,8.43464884902849e-06
25,194,10,0.481702476546304,0.0151365600366264,0.466940721270333,0.00620048111593602,0.00122699509277588,4.77174388878061e-05,0.000216477633968478,8.41462355049728e-06
25,195,10,0.4815722455259,0.0151316985361186,0.4675104470621,0.00621830881904199,0.00122156288027822,4.76094054728542e-05,0.000215519426927109,8.3955773590012e-06
25,196,10,0.481443079876742,0.0151268170275418,0.468077593929494,0.00623631529175479,0.00121618100832458,4.75068025814681e-05,0.000214570098056111,8.37748915958689e-06
25,197,10,0.481314965747162,0.0151219157994279,0.468642186460666,0.00625449976801185,0.00121084886496573,4.74095061754757e-05,0.000213629539460078,8.36033708479131e-06
25,198,10,0.481187889513092,0.0151169951568043,0.469204248867293,0.00627286145491759,0.00120556584624696,4.73173882761336e-05,0.000212697644652253,8.3440985710095e-06
25,199,10,0.481061837773759,0.0151120554206353,0.469763804993477,0.00629139953445854,0.00120033135544687,4.72303172521507e-05,0.000211774308420288,8.32875040930638e-06
25,200,10,0.480936797347599,0.0151070969271218,0.47032087832433,0.0063101131650556,0.00119514480240186,4.7148158081358e-05,0.000210859426707124,8.3142687915852e-06
25,201,10,0.480812755268357,0.0151021200268731,0.47087549199425,0.00632900148295678,0.00119000560290985,4.70707725909784e-05,0.000209952896505823,8.30062935298376e-06
25,202,10,0.48068969878137,0.0150971250839569,0.471427668794901,0.00634806360347559,0.00118491317820739,4.69980196820998e-05,0.000209054615767389,8.28780721148693e-06
25,203,10,0.48056761534,0.0150921124748424,0.471977431182899,0.00636729862208025,0.00117986695451495,4.69297555431116e-05,0.000208164483320573,8.27577700559507e-06
25,204,10,0.480446492602222,0.0150870825872437,0.472524801287226,0.00638670561534019,0.00117486636264511,4.68658338575311e-05,0.00020728239880281,8.26451293100649e-06
25,205,10,0.480326318427323,0.015082035818876,0.473069800916366,0.006406283641736,0.00116991083767004,4.6806106010994e-05,0.000206408262601586,8.2539887771548e-06
25,206,10,0.480207080872732,0.0150769725761359,0.473612451565194,0.00642603174234058,0.00116499981864423,4.67504213020847e-05,0.000205541975805576,8.24417796442576e-06
25,207,10,0.48008876819094,0.015071893272717,0.474152774421605,0.00644594894137864,0.00116013274838019,4.66986271616207e-05,0.000204683440165104,8.2350535828687e-06
25,208,10,0.479971368826519,0.0150667983281734,0.474690790372918,0.00646603424667406,0.00115530907327468,4.66505693843236e-05,0.000203832558061536,8.22658843309511e-06
25,209,10,0.479854871413216,0.0150616881664436,0.475226520012043,0.00648628664999286,0.00115052824318421,4.66060923767348e-05,0.000202989232485347,8.21875507004509e-06
25,210,10,0.479739264771119,0.0150565632143482,0.475759983643439,0.00650670512729234,0.00114578971134869,4.65650394244968e-05,0.000202153367022696,8.21152585017225e-06
25,211,10,0.479624537903883,0.0150514239000762,0.476291201288866,0.00652728863888545,0.00114109293436277,4.65272529816631e-05,0.000201324865850405,8.20487298251739e-06
25,212,10,0.479510679996005,0.0150462706516739,0.476820192692943,0.00654803612953154,0.00113643737219435,4.64925749841195e-05,0.000200503633739264,8.19876858403637e-06
25,213,10,0.479397680410144,0.0150411038955522,0.477346977328518,0.00656894652846408,0.00113182248825009,4.64608471881012e-05,0.000199689576065615,8.19318473935841e-06
25,214,10,0.479285528684467,0.0150359240550269,0.477871574401871,0.00659001874936575,0.00112724774948728,4.6431911534358e-05,0.000198882598831134,8.18809356506986e-06
25,215,10,0.479174214530027,0.01503073154891,0.478394002857754,0.00661125169030354,0.00112271262657145,4.640561053716e-05,0.000198082608690663,8.18346727838228e-06
25,216,10,0.479063727828149,0.0150255267901659,0.478914281384268,0.0066326442336335,0.00111821659407827,4.6381787696677e-05,0.000197289512987866,8.17927826992465e-06
25,217,10,0.478954058627834,0.0150203101846498,0.479432428417613,0.006654195245888,0.00111375913073787,4.63602879318467e-05,0.000196503219798358,8.17549918015223e-06
25,218,10,0.478845197143149,0.0150150821299425,0.479948462146689,0.00667590357765582,0.00110933971971879,4.63409580302657e-05,0.00019572363797984,8.17210297875854e-06
25,219,10,0.478737133750631,0.0150098430142961,0.480462400517583,0.00669776806346583,0.00110495784894784,4.63236471099773e-05,0.00019495067722855,8.16906304618734e-06
25,220,10,0.478629858986658,0.0150045932157047,0.480974261237938,0.00671978752168558,0.00110061301146125,4.63082070877682e-05,0.00019418424814124,8.16635325629277e-06
25,221,10,0.478523363544817,0.0149993331011115,0.481484061781208,0.0067419607544436,0.00109630470578154,4.62944931472352e-05,0.000193424262281701,8.16394805895914e-06
25,222,10,0.478417638273247,0.0149940630257589,0.481991819390827,0.00676428654758517,0.00109203243631348,4.62823641995425e-05,0.00019267063225064,8.1618225614307e-06
25,223,10,0.478312674171957,0.0149887833326952,0.482497551084273,0.00678676367066963,0.0010877957137521,4.62716833291197e-05,0.000191923271757681,8.15995260698357e-06
25,224,10,0.478208462390117,0.0149834943524371,0.483001273657053,0.0068093908770165,0.00108359405549457,4.62623182165741e-05,0.000191182095694064,8.15831484957703e-06
25,225,10,0.478104994223323,0.0149781964027929,0.483503003686612,0.00683216690380654,0.00107942698604766,4.62541415309452e-05,0.000190447020204552,8.15688682309399e-06
25,226,10,0.478002261110836,0.0149728897888469,0.48400275753616,0.00685509047224262,0.00107529403742254,4.62470312839019e-05,0.000189717962757093,8.15564700386577e-06
25,227,10,0.4779002546328,0.014967574803099,0.484500551358436,0.0068781602877741,0.00107119474950808,4.6240871139007e-05,0.000188994842208714,8.15457486526672e-06
25,228,10,0.47779896650743,0.0149622517257562,0.484996401099407,0.00690137504038737,0.00106712867041497,4.62355506701561e-05,0.000188277578866245,8.15365092334058e-06
25,229,10,0.477698388588197,0.0149569208251657,0.485490322501905,0.00692473340496281,0.00106309535678325,4.62309655641481e-05,0.000187566094540595,8.1528567725659e-06
25,230,10,0.477598512860991,0.0149515823583783,0.485982331109203,0.00694823404169902,0.00105909437404659,4.62270177640697e-05,0.00018686031259339,8.15217511117764e-06
25,231,10,0.477499331441285,0.0149462365718313,0.486472442268538,0.00697187559660168,0.00105512529664812,4.62236155510151e-05,0.000186160157975081,8.15158975560618e-06
25,232,10,0.477400836571304,0.0149408837021312,0.486960671134574,0.00699565670203529,0.00105118770820378,4.622067356364e-05,0.000185465557253766,8.15108564394471e-06
25,233,10,0.477303020617203,0.014935523976926,0.487447032672818,0.0070195759773334,0.00104728120161027,4.62181127562217e-05,0.000184776438634264,8.15064882856533e-06
25,234,10,0.477205876066262,0.0149301576158439,0.487931541662973,0.00704363202946305,0.00104340537909658,4.62158602974868e-05,0.000184092731967208,8.15026645828102e-06
25,235,10,0.477109395524112,0.0149247848314845,0.488414212702241,0.00706782345373741,0.00103955985221901,4.62138494136609e-05,0.000183414368748198,8.149926750664e-06
25,236,10,0.477013571711999,0.014919405830444,0.488895060208574,0.00709214883457128,0.0010357442418014,4.6212019180635e-05,0.000182741282107257,8.14961895538446e-06
25,237,10,0.476918397464086,0.0149140208143554,0.489374098423859,0.00711660674627195,0.00103195817782311,4.62103142705134e-05,0.000182073406789093,8.14933330949772e-06
25,238,10,0.476823865724812,0.0149086299809296,0.489851341417061,0.00714119575385916,0.00102820129925862,4.62086846593775e-05,0.000181410679124812,8.14906098588674e-06
25,239,10,0.476729969546304,0.0149032335249802,0.490326803087291,0.00716591441390658,0.0010244732538735,4.6207085302726e-05,0.00018075303699593,8.14879403600024e-06
25,240,10,0.476636702085855,0.0148978316394188,0.490800497166827,0.00719076127539797,0.00102077369798189,4.62054757860439e-05,0.000180100419791611,8.14852532820008e-06
25,241,10,0.476544056603475,0.0148924245162079,0.491272437224069,0.00721573488059092,0.00101710229617153,4.62038199573842e-05,0.000179452768360168,8.14824848293475e-06
25,242,10,0.476452026459507,0.0148870123472615,0.49174263666643,0.00724083376588135,0.00101345872100225,4.62020855491455e-05,0.000178810024955872,8.14795780600501e-06
25,243,10,0.47636060511233,0.0148815953252838,0.492211108743167,0.00726605646266281,0.00100984265268402,4.62002437955203e-05,0.000178172133182181,8.14764822106553e-06
25,244,10,0.47626978611613,0.0148761736445396,0.492677866548144,0.00729140149817389,0.00100625377874058,4.61982690516752e-05,0.000177539037932396,8.14731520243028e-06
25,245,10,0.476179563118756,0.0148707475015508,0.493142923022535,0.00731686739632897,0.00100269179366428,4.6196138420253e-05,0.000176910685328791,8.14695470917124e-06
25,246,10,0.476089929859661,0.0148653170957161,0.49360629095745,0.00734245267852755,0.000999156398567402,4.61938313898569e-05,0.000176287022661102,8.14656312132933e-06
25,247,10,0.476000880167914,0.0148598826298519,0.494067982996509,0.00736815586443708,0.000995647300834853,4.61913294895217e-05,0.000175667998325271,8.14613717894714e-06
25,248,10,0.475912407960299,0.0148544443106541,0.494528011638336,0.00739397547274686,0.000992164213782251,4.61886159625331e-05,0.000175053561763132,8.14567392451507e-06
25,249,10,0.475824507239485,0.0148490023490814,0.494986389238993,0.00741991002188862,0.000988706856323105,4.61856754619769e-05,0.000174443663403711,8.14517064925158e-06
25,250,10,0.475737172092276,0.0148435569606624,0.49544312801435,0.00744595803072295,0.000985274952648148,4.61824937699594e-05,0.000173838254606662,8.14462484356074e-06
25,251,10,0.47565039668793,0.0148381083657309,0.495898240042382,0.00747211801918823,0.000981868231919109,4.61790575415873e-05,0.000173237287608251,8.14403415185769e-06
25,252,10,0.475564175276548,0.0148326567895903,0.496351737265404,0.00749838850891167,0.000978486427978812,4.61753540743486e-05,0.000172640715470223,8.14339633187733e-06
25,253,10,0.475478502187532,0.0148272024626142,0.496803631492249,0.0075247680237814,0.000975129279078824,4.61713711029348e-05,0.000172048492031765,8.14270921847168e-06
25,254,10,0.475393371828098,0.0148217456202859,0.49725393440037,0.00755125509047946,0.000971796527625488,4.61670966191816e-05,0.000171460571864708,8.14197069183906e-06
25,255,10,0.475308778681854,0.0148162865031838,0.497702657537892,0.00757784823897529,0.000968487919944765,4.61625187164521e-05,0.000170876910232051,8.14117865006704e-06
25,256,10,0.475224717307434,0.0148108253569158,0.4981498123256,0.00760454600298048,0.000965203206065735,4.61576254573519e-05,0.000170297463049776,8.1403309857923e-06
25,257,10,0.475141182337176,0.0148053624320089,0.49859541005887,0.00763134692036574,0.000961942139522619,4.61524047637241e-05,0.000169722186851927,8.13942556679124e-06
25,258,10,0.475058168475857,0.0147998979837601,0.499039461909538,0.00765824953354068,0.000958704477174642,4.61468443274839e-05,0.000169151038758841,8.13846022024863e-06
25,259,10,0.474975670499464,0.0147944322720504,0.499481978927723,0.00768525238979788,0.000955489979042991,4.61409315407393e-05,0.000168583976448394,8.13743272042888e-06
25,260,10,0.474893683254016,0.0147889655611307,0.499922972043595,0.00771235404162226,0.000952298408164033,4.6134653443911e-05,0.000168020958130108,8.13634077952329e-06
25,261,10,0.474812201654413,0.0147834981193809,0.500362452069086,0.00773955304696824,0.000949129530457675,4.61279966899841e-05,0.00016746194252194,8.1351820413443e-06
25,262,10,0.474731220683333,0.0147780302190472,0.50080042969956,0.00776684796950519,0.000945983114609814,4.61209475236848e-05,0.000166906888829549,8.13395407765277e-06
25,263,10,0.474650735390147,0.0147725621359627,0.501236915515433,0.00779423737883364,0.000942858931967839,4.61134917737403e-05,0.000166355756727869,8.13265438679376e-06
25,264,10,0.474570740889881,0.0147670941492533,0.501671919983748,0.00782171985067398,0.00093975675644792,4.61056148571007e-05,0.000165808506344756,8.13128039444354e-06
25,265,10,0.474491232362188,0.0147616265410321,0.502105453459706,0.0078492939670293,0.000936676364453107,4.60973017934158e-05,0.000165265098246552,8.12982945616557e-06
25,266,10,0.474412205050363,0.014756159596087,0.50253752618816,0.00787695831632399,0.000933617534801075,4.60885372287077e-05,0.000164725493425338,8.12829886158897e-06
25,267,10,0.474333654260366,0.0147506936015622,0.502968148305068,0.00790471149352043,0.000930580048660608,4.60793054668221e-05,0.000164189653287737,8.12668583996015e-06
25,268,10,0.474255575359883,0.014745228846636,0.503397329838903,0.00793255210021524,0.000927563689495707,4.60695905075771e-05,0.00016365753964506,8.1249875668752e-06
25,269,10,0.474177963777391,0.014739765622199,0.503825080712039,0.00796047874471653,0.000924568243016544,4.60593760904479e-05,0.000163129114704659,8.12320117198991e-06
25,270,10,0.474100815001257,0.0147343042205312,0.504251410742094,0.00798849004210482,0.000921593497136372,4.60486457429129e-05,0.000162604341062328,8.12132374755168e-06
25,271,10,0.474024124578846,0.0147288449349834,0.504676329643243,0.00801658461427762,0.000918639241933691,4.60373828323942e-05,0.000162083181695637,8.11935235756576e-06
25,272,10,0.473947888115648,0.0147233880596597,0.505099847027504,0.00804476108998138,0.000915705269618893,4.60255706209649e-05,0.000161565599958048,8.11728404744955e-06
25,273,10,0.473872101274423,0.0147179338891073,0.50552197240599,0.00807301810483045,0.000912791374504795,4.60131923221505e-05,0.000161051559573727,8.11511585405649e-06
25,274,10,0.473796759774359,0.0147124827180103,0.505942715190137,0.0081013543013153,0.000909897352980591,4.60002311588832e-05,0.000160541024632948,8.11284481590298e-06
25,275,10,0.473721859390242,0.0147070348408908,0.506362084692906,0.00812976832880156,0.000907023003488607,4.59866704221762e-05,0.000160033959587998,8.11046798352265e-06
25,276,10,0.473647395951645,0.0147015905518168,0.506780090129957,0.00815825884352078,0.000904168126503437,4.59724935297874e-05,0.000159530329249501,8.10798242981824e-06
25,277,10,0.473573365342129,0.0146961501441181,0.507196740620804,0.00818682450855428,0.00090133252451322,4.59576840843497e-05,0.00015903009878312,8.10538526031974e-06
25,278,10,0.473499763498449,0.0146907139101113,0.507612045189943,0.00821546399381135,0.000898516002002517,4.5942225930457e-05,0.000158533233706536,8.10267362325768e-06
25,279,10,0.473426586409783,0.014685282140832,0.508026012767967,0.00824417597600279,0.000895718365436646,4.59261032104054e-05,0.000158039699886693,8.09984471939958e-06
25,280,10,0.473353830116963,0.0146798551257774,0.508438652192647,0.00827295913861083,0.000892939423247201,4.59093004179179e-05,0.000157549463537243,8.09689581153002e-06
25,281,10,0.473281490711725,0.0146744331526573,0.508849972210011,0.00830181217185638,0.000890178985818519,4.58918024498837e-05,0.000157062491216164,8.09382423358078e-06
25,282,10,0.473209564335966,0.0146690165071549,0.50925998147539,0.00833073377266454,0.00088743686547491,4.58735946554266e-05,0.00015657874982351,8.09062739928889e-06
25,283,10,0.47313804718101,0.0146636054726974,0.50966868855446,0.00835972264462933,0.000884712876468565,4.58546628823481e-05,0.000156098206599281,8.08730281039266e-06
25,284,10,0.473066935486888,0.014658200330236,0.510076101924256,0.00838877749797796,0.000882006834967918,4.58349935205321e-05,0.000155620829121371,8.08384806428981e-06
25,285,10,0.472996225541626,0.0146528013580355,0.510482229974178,0.00841789704953594,0.000879318559046496,4.58145735422396e-05,0.000155146585303608,8.08026086114875e-06
25,286,10,0.472925913680545,0.0146474088314745,0.510887081006982,0.00844708002269326,0.000876647868671991,4.57933905391328e-05,0.000154675443393824,8.07653901044061e-06
25,287,10,0.472855996285569,0.0146420230228545,0.511290663239753,0.00847632514737236,0.000873994585695683,4.57714327558513e-05,0.000154207371971998,8.07268043686462e-06
25,288,10,0.47278646978454,0.0146366442012195,0.51169298480487,0.0085056311599983,0.000871358533842039,4.57486891201529e-05,0.000153742339948416,8.06868318566637e-06
25,289,10,0.472717330650552,0.0146312726321853,0.512094053750955,0.00853499680347219,0.000868739538698435,4.57251492695331e-05,0.000153280316561867,8.06454542733464e-06
25,290,10,0.472648575401281,0.0146259085777773,0.51249387804381,0.0085644208271472,0.000866137427705113,4.57008035743222e-05,0.000152821271377871,8.06026546167742e-06
25,291,10,0.472580200598336,0.0146205522962809,0.512892465567343,0.00859390198680873,0.000863552030145142,4.56756431572587e-05,0.000152365174286911,8.05584172127509e-06
